2008,1,17,50000.0
2008,1,18,49969.0
2008,1,22,49582.0
2008,1,23,48699.0
2008,1,24,48745.0
2008,1,25,48974.0
2008,1,28,48974.0
2008,1,29,48974.0
2008,1,30,48974.0
2008,1,31,48974.0
2008,2,1,48974.0
2008,2,4,48974.0
2008,2,5,48903.0
2008,2,6,48856.0
2008,2,7,48841.0
2008,2,8,48816.0
2008,2,11,48810.0
2008,2,12,48810.0
2008,2,13,48810.0
2008,2,14,48810.0
2008,2,15,48810.0
2008,2,19,48810.0
2008,2,20,48810.0
2008,2,21,48810.0
2008,2,22,48810.0
2008,2,25,48810.0
2008,2,26,48810.0
2008,2,27,48810.0
2008,2,28,48810.0
2008,2,29,48810.0
2008,3,3,48797.0
2008,3,4,48787.0
2008,3,5,48799.0
2008,3,6,48779.0
2008,3,7,48800.0
2008,3,10,48800.0
2008,3,11,48800.0
2008,3,12,48800.0
2008,3,13,48800.0
2008,3,14,48800.0
2008,3,17,48800.0
2008,3,18,48800.0
2008,3,19,48800.0
2008,3,20,48800.0
2008,3,24,48800.0
2008,3,25,48800.0
2008,3,26,48800.0
2008,3,27,48800.0
2008,3,28,48800.0
2008,3,31,48800.0
2008,4,1,48800.0
2008,4,2,48800.0
2008,4,3,48800.0
2008,4,4,48800.0
2008,4,7,48800.0
2008,4,8,48800.0
2008,4,9,48800.0
2008,4,10,48800.0
2008,4,11,48800.0
2008,4,14,48800.0
2008,4,15,48800.0
2008,4,16,48824.0
2008,4,17,48822.0
2008,4,18,48832.0
2008,4,21,48824.0
2008,4,22,48823.0
2008,4,23,48823.0
2008,4,24,48823.0
2008,4,25,48823.0
2008,4,28,48893.0
2008,4,29,48884.0
2008,4,30,48898.0
2008,5,1,48922.0
2008,5,2,48889.0
2008,5,5,49055.0
2008,5,6,49149.0
2008,5,7,49143.0
2008,5,8,49149.0
2008,5,9,49179.0
2008,5,12,49184.0
2008,5,13,49192.0
2008,5,14,49183.0
2008,5,15,49183.0
2008,5,16,49183.0
2008,5,19,49183.0
2008,5,20,49183.0
2008,5,21,49183.0
2008,5,22,49120.0
2008,5,23,49092.0
2008,5,27,49085.0
2008,5,28,49083.0
2008,5,29,49076.0
2008,5,30,49076.0
2008,6,2,49076.0
2008,6,3,49076.0
2008,6,4,49076.0
2008,6,5,49076.0
2008,6,6,49076.0
2008,6,9,49076.0
2008,6,10,49062.0
2008,6,11,48973.0
2008,6,12,48947.0
2008,6,13,48969.0
2008,6,16,48989.0
2008,6,17,48959.0
2008,6,18,48959.0
2008,6,19,48946.0
2008,6,20,48945.0
2008,6,23,48922.0
2008,6,24,48965.0
2008,6,25,49004.0
2008,6,26,49033.0
2008,6,27,49040.0
2008,6,30,49040.0
2008,7,1,49040.0
2008,7,2,49040.0
2008,7,3,49040.0
2008,7,7,49040.0
2008,7,8,49040.0
2008,7,9,49040.0
2008,7,10,49028.0
2008,7,11,49014.0
2008,7,14,48990.0
2008,7,15,48958.0
2008,7,16,49134.0
2008,7,17,49364.0
2008,7,18,49355.0
2008,7,21,49393.0
2008,7,22,49596.0
2008,7,23,49725.0
2008,7,24,49610.0
2008,7,25,49603.0
2008,7,28,49519.0
2008,7,29,49534.0
2008,7,30,49587.0
2008,7,31,49614.0
2008,8,1,49614.0
2008,8,4,49614.0
2008,8,5,49614.0
2008,8,6,49614.0
2008,8,7,49659.0
2008,8,8,49752.0
2008,8,11,49760.0
2008,8,12,49748.0
2008,8,13,49705.0
2008,8,14,49767.0
2008,8,15,49783.0
2008,8,18,49722.0
2008,8,19,49703.0
2008,8,20,49703.0
2008,8,21,49703.0
2008,8,22,49703.0
2008,8,25,49703.0
2008,8,26,49703.0
2008,8,27,49703.0
2008,8,28,49703.0
2008,8,29,49703.0
2008,9,2,49703.0
2008,9,3,49703.0
2008,9,4,49703.0
2008,9,5,49776.0
2008,9,8,49817.0
2008,9,9,49768.0
2008,9,10,49689.0
2008,9,11,49698.0
2008,9,12,49703.0
2008,9,15,49703.0
2008,9,16,48010.0
2008,9,17,45161.0
2008,9,18,46248.0
2008,9,19,48243.0
2008,9,22,49656.0
2008,9,23,49643.0
2008,9,24,49633.0
2008,9,25,49659.0
2008,9,26,49659.0
2008,9,29,49570.0
2008,9,30,50344.0
2008,10,1,50539.0
2008,10,2,50333.0
2008,10,3,50414.0
2008,10,6,49978.0
2008,10,7,49742.0
2008,10,8,49860.0
2008,10,9,49368.0
2008,10,10,50358.0
2008,10,13,51891.0
2008,10,14,53375.0
2008,10,15,51732.0
2008,10,16,52213.0
2008,10,17,52275.0
2008,10,20,52595.0
2008,10,21,52391.0
2008,10,22,51827.0
2008,10,23,51749.0
2008,10,24,51504.0
2008,10,27,51044.0
2008,10,28,52174.0
2008,10,29,52088.0
2008,10,30,52667.0
2008,10,31,53090.0
2008,11,3,53130.0
2008,11,4,53141.0
2008,11,5,53038.0
2008,11,6,52893.0
2008,11,7,53188.0
2008,11,10,52896.0
2008,11,11,52453.0
2008,11,12,51357.0
2008,11,13,52734.0
2008,11,14,51868.0
2008,11,17,51072.0
2008,11,18,50804.0
2008,11,19,49902.0
2008,11,20,46775.0
2008,11,21,47296.0
2008,11,24,51996.0
2008,11,25,53234.0
2008,11,26,55743.0
2008,11,28,56006.0
2008,12,1,55851.0
2008,12,2,57037.0
2008,12,3,58070.0
2008,12,4,57283.0
2008,12,5,58944.0
2008,12,8,60241.0
2008,12,9,60208.0
2008,12,10,60359.0
2008,12,11,60019.0
2008,12,12,60354.0
2008,12,15,59700.0
2008,12,16,61571.0
2008,12,17,61252.0
