2008,01,09,AMD,BUY,100
2008,01,16,AMD,SELL,100
2008,01,15,F,BUY,100
2008,01,23,F,SELL,100
2008,01,15,MU,BUY,100
2008,01,23,MU,SELL,100
2008,01,23,MSI,BUY,100
2008,01,30,MSI,SELL,100
2008,02,29,MSI,BUY,100
2008,03,07,MSI,SELL,100
2008,03,06,F,BUY,100
2008,03,13,F,SELL,100
2008,03,13,S,BUY,100
2008,03,20,S,SELL,100
2008,03,17,S,BUY,100
2008,03,25,S,SELL,100
2008,03,18,MU,BUY,100
2008,03,26,MU,SELL,100
2008,03,26,F,BUY,100
2008,04,02,F,SELL,100
2008,03,28,AMD,BUY,100
2008,04,04,AMD,SELL,100
2008,04,14,AMD,BUY,100
2008,04,21,AMD,SELL,100
2008,04,22,AMD,BUY,100
2008,04,29,AMD,SELL,100
2008,04,30,AMD,BUY,100
2008,05,07,AMD,SELL,100
2008,05,07,MSI,BUY,100
2008,05,14,MSI,SELL,100
2008,05,07,THC,BUY,100
2008,05,14,THC,SELL,100
2008,06,06,THC,BUY,100
2008,06,13,THC,SELL,100
2008,06,11,F,BUY,100
2008,06,18,F,SELL,100
2008,06,18,HBAN,BUY,100
2008,06,25,HBAN,SELL,100
2008,06,20,F,BUY,100
2008,06,27,F,SELL,100
2008,06,23,HBAN,BUY,100
2008,06,30,HBAN,SELL,100
2008,06,27,AMD,BUY,100
2008,07,07,AMD,SELL,100
2008,06,30,HBAN,BUY,100
2008,07,08,HBAN,SELL,100
2008,07,01,MU,BUY,100
2008,07,09,MU,SELL,100
2008,07,02,HBAN,BUY,100
2008,07,10,HBAN,SELL,100
2008,07,02,LSI,BUY,100
2008,07,10,LSI,SELL,100
2008,07,09,HBAN,BUY,100
2008,07,16,HBAN,SELL,100
2008,07,11,LSI,BUY,100
2008,07,18,LSI,SELL,100
2008,07,14,FHN,BUY,100
2008,07,21,FHN,SELL,100
2008,07,24,F,BUY,100
2008,07,31,F,SELL,100
2008,08,05,THC,BUY,100
2008,08,12,THC,SELL,100
2008,08,18,MSI,BUY,100
2008,08,25,MSI,SELL,100
