2008,1,3,50000.0
2008,1,4,49892.0
2008,1,7,49881.0
2008,1,8,49800.0
2008,1,9,49814.0
2008,1,10,49879.0
2008,1,11,49879.0
2008,1,14,49879.0
2008,1,15,49879.0
2008,1,16,49879.0
2008,1,17,49879.0
2008,1,18,49879.0
2008,1,22,49889.0
2008,1,23,49881.0
2008,1,24,49918.0
2008,1,25,49947.0
2008,1,28,50006.0
2008,1,29,50006.0
2008,1,30,50006.0
2008,1,31,50006.0
2008,2,1,50006.0
2008,2,4,50006.0
2008,2,5,50006.0
2008,2,6,49981.0
2008,2,7,49975.0
2008,2,8,49963.0
2008,2,11,49992.0
2008,2,12,50018.0
2008,2,13,50018.0
2008,2,14,50018.0
2008,2,15,50006.0
2008,2,19,49972.0
2008,2,20,49920.0
2008,2,21,49900.0
2008,2,22,49940.0
2008,2,25,49940.0
2008,2,26,49940.0
2008,2,27,49940.0
2008,2,28,49940.0
2008,2,29,49940.0
2008,3,3,49940.0
2008,3,4,49940.0
2008,3,5,49940.0
2008,3,6,49940.0
2008,3,7,49940.0
2008,3,10,49940.0
2008,3,11,49940.0
2008,3,12,49940.0
2008,3,13,49940.0
2008,3,14,49940.0
2008,3,17,49940.0
2008,3,18,49940.0
2008,3,19,49940.0
2008,3,20,49940.0
2008,3,24,49940.0
2008,3,25,49940.0
2008,3,26,49940.0
2008,3,27,49916.0
2008,3,28,49933.0
2008,3,31,49955.0
2008,4,1,49993.0
2008,4,2,49975.0
2008,4,3,49975.0
2008,4,4,49975.0
2008,4,7,49975.0
2008,4,8,49975.0
2008,4,9,49976.0
2008,4,10,49992.0
2008,4,11,49970.0
2008,4,14,49915.0
2008,4,15,49963.0
2008,4,16,50042.0
2008,4,17,50067.0
2008,4,18,50054.0
2008,4,21,50031.0
2008,4,22,50042.0
2008,4,23,50003.0
2008,4,24,50032.0
2008,4,25,50054.0
2008,4,28,50054.0
2008,4,29,50054.0
2008,4,30,50054.0
2008,5,1,50054.0
2008,5,2,50054.0
2008,5,5,50054.0
2008,5,6,50054.0
2008,5,7,50054.0
2008,5,8,50054.0
2008,5,9,50054.0
2008,5,12,50054.0
2008,5,13,50054.0
2008,5,14,50054.0
2008,5,15,50054.0
2008,5,16,50054.0
2008,5,19,50047.0
2008,5,20,50005.0
2008,5,21,49972.0
2008,5,22,49975.0
2008,5,23,49942.0
2008,5,27,49964.0
2008,5,28,49957.0
2008,5,29,49957.0
2008,5,30,49957.0
2008,6,2,49957.0
2008,6,3,49957.0
2008,6,4,49957.0
2008,6,5,49957.0
2008,6,6,49916.0
2008,6,9,49870.0
2008,6,10,49882.0
2008,6,11,49812.0
2008,6,12,49827.0
2008,6,13,49827.0
2008,6,16,49827.0
2008,6,17,49827.0
2008,6,18,49827.0
2008,6,19,49872.0
2008,6,20,49906.0
2008,6,23,49900.0
2008,6,24,49911.0
2008,6,25,49924.0
2008,6,26,49924.0
2008,6,27,49924.0
2008,6,30,49924.0
2008,7,1,49942.0
2008,7,2,49847.0
2008,7,3,49837.0
2008,7,7,49780.0
2008,7,8,50031.0
2008,7,9,49873.0
2008,7,10,49778.0
2008,7,11,49553.0
2008,7,14,49216.0
2008,7,15,49151.0
2008,7,16,49718.0
2008,7,17,49873.0
2008,7,18,49923.0
2008,7,21,49923.0
2008,7,22,49923.0
2008,7,23,49923.0
2008,7,24,49923.0
2008,7,25,49908.0
2008,7,28,49760.0
2008,7,29,50055.0
2008,7,30,50062.0
2008,7,31,50038.0
2008,8,1,50049.0
2008,8,4,50049.0
2008,8,5,50116.0
2008,8,6,50184.0
2008,8,7,50153.0
2008,8,8,50164.0
2008,8,11,50158.0
2008,8,12,50073.0
2008,8,13,50007.0
2008,8,14,50056.0
2008,8,15,50056.0
2008,8,18,50056.0
2008,8,19,50056.0
2008,8,20,50056.0
2008,8,21,50056.0
2008,8,22,50056.0
2008,8,25,50056.0
2008,8,26,50056.0
2008,8,27,50056.0
2008,8,28,50056.0
2008,8,29,50056.0
2008,9,2,50056.0
2008,9,3,50056.0
2008,9,4,50056.0
2008,9,5,50038.0
2008,9,8,50066.0
2008,9,9,50033.0
2008,9,10,50037.0
2008,9,11,50017.0
2008,9,12,50017.0
2008,9,15,50017.0
2008,9,16,48353.0
2008,9,17,45545.0
2008,9,18,46640.0
2008,9,19,49234.0
2008,9,22,50371.0
2008,9,23,50320.0
2008,9,24,50168.0
2008,9,25,50161.0
2008,9,26,50170.0
2008,9,29,49687.0
2008,9,30,50880.0
2008,10,1,51340.0
2008,10,2,51409.0
2008,10,3,51471.0
2008,10,6,50605.0
2008,10,7,50131.0
2008,10,8,49709.0
2008,10,9,47370.0
2008,10,10,47964.0
2008,10,13,51318.0
2008,10,14,53304.0
2008,10,15,50802.0
2008,10,16,52238.0
2008,10,17,52305.0
2008,10,20,53189.0
2008,10,21,52839.0
2008,10,22,51937.0
2008,10,23,51615.0
2008,10,24,50770.0
2008,10,27,50361.0
2008,10,28,53275.0
2008,10,29,53719.0
2008,10,30,54038.0
2008,10,31,54318.0
2008,11,3,54838.0
2008,11,4,55590.0
